timestamp,slice_id,node_id,node_type,cpu,memory,latency_ms,packet_loss,throughput_mbps,prb_utilization,fault_label,fault_type,source
2026-05-10T11:29:04+00:00,slice_1,gnb_1,gNB,59.97,72.063,19.866,0.00222,564.243,0.731794,0,,realistic_gradual_degradation
2026-05-10T11:29:04+00:00,slice_2,upf_2,UPF,48.463,51.176,31.453,0.00313,317.882,0.539855,0,,realistic_gradual_degradation
2026-05-10T11:29:04+00:00,slice_3,router_3,Router,45.183,58.463,18.047,0.004023,406.987,0.83169,0,,realistic_gradual_degradation
2026-05-10T11:29:04+00:00,slice_1,service_4,Service,52.641,48.554,23.799,0.004379,497.121,0.787099,0,,realistic_gradual_degradation
2026-05-10T11:29:04+00:00,slice_2,amf_5,AMF,64.271,54.288,35.954,0.003927,137.409,0.791635,0,,realistic_gradual_degradation
2026-05-10T11:29:04+00:00,slice_3,smf_6,SMF,47.92,36.492,13.843,0.004094,425.369,0.738985,0,,realistic_gradual_degradation
2026-05-10T11:29:04+00:00,slice_1,gnb_7,gNB,58.265,61.944,22.779,0.005716,509.844,0.780994,0,,realistic_gradual_degradation
2026-05-10T11:29:04+00:00,slice_2,upf_8,UPF,57.97,57.343,32.496,0.002108,145.442,0.683743,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_1,gnb_1,gNB,65.17,58.158,22.306,0.003495,565.687,0.785853,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_2,upf_2,UPF,47.621,45.725,29.216,0.005209,271.028,0.548106,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_3,router_3,Router,60.439,62.06,11.969,0.00226,267.271,0.759339,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_1,service_4,Service,67.394,52.482,43.727,0.020902,730.493,0.976532,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_2,amf_5,AMF,48.754,65.163,31.933,0.005955,109.617,0.731207,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_3,smf_6,SMF,46.675,54.257,10.322,0.006166,262.012,0.684251,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_1,gnb_7,gNB,46.817,57.047,19.477,0.002833,416.744,0.685404,0,,realistic_gradual_degradation
2026-05-10T11:30:04+00:00,slice_2,upf_8,UPF,46.243,43.946,31.248,0.003375,255.648,0.559141,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_1,gnb_1,gNB,56.801,57.624,17.148,0.002577,632.642,0.727841,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_2,upf_2,UPF,49.148,53.274,30.185,0.00439,275.976,0.704352,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_3,router_3,Router,48.839,62.239,14.358,0.006496,460.853,0.745424,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_1,service_4,Service,60.625,59.372,18.849,0.002431,519.444,0.73201,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_2,amf_5,AMF,45.906,44.274,30.034,0.002575,243.282,0.682768,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_3,smf_6,SMF,64.067,60.825,10.492,0.002884,446.426,0.735137,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_1,gnb_7,gNB,40.499,58.203,17.852,0.003953,596.952,0.737161,0,,realistic_gradual_degradation
2026-05-10T11:31:04+00:00,slice_2,upf_8,UPF,54.458,58.856,31.348,0.004099,370.196,0.691155,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_1,gnb_1,gNB,56.418,56.744,29.893,0.010767,615.34,0.876759,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_2,upf_2,UPF,37.919,49.012,30.98,0.002615,133.518,0.617532,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_3,router_3,Router,54.341,53.369,15.113,0.004824,419.512,0.809483,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_1,service_4,Service,54.276,52.078,25.961,0.002603,423.133,0.79716,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_2,amf_5,AMF,57.146,47.017,39.897,0.003037,424.251,0.821976,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_3,smf_6,SMF,56.684,57.751,12.04,0.004267,301.929,0.708424,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_1,gnb_7,gNB,50.24,44.379,18.714,0.002097,616.538,0.735009,0,,realistic_gradual_degradation
2026-05-10T11:32:04+00:00,slice_2,upf_8,UPF,59.068,61.814,31.718,0.004823,276.924,0.753497,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_1,gnb_1,gNB,59.775,59.802,16.867,0.006209,485.688,0.738046,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_2,upf_2,UPF,48.7,54.653,33.372,0.004092,73.121,0.681083,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_3,router_3,Router,48.823,54.502,10.939,0.002168,221.834,0.702882,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_1,service_4,Service,54.369,65.071,24.666,0.002471,537.498,0.817638,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_2,amf_5,AMF,60.86,65.338,31.787,0.004759,220.944,0.726059,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_3,smf_6,SMF,58.827,59.909,14.211,0.003684,347.498,0.776656,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_1,gnb_7,gNB,65.864,72.546,39.822,0.022113,601.169,0.963334,0,,realistic_gradual_degradation
2026-05-10T11:33:04+00:00,slice_2,upf_8,UPF,65.538,54.702,34.912,0.004543,164.097,0.775811,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_1,gnb_1,gNB,55.469,54.566,29.932,0.0105,540.045,0.8721,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_2,upf_2,UPF,58.17,65.021,29.881,0.003345,232.908,0.714328,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_3,router_3,Router,48.001,53.264,9.883,0.004137,377.201,0.722423,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_1,service_4,Service,61.782,54.199,27.331,0.00713,383.607,0.845483,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_2,amf_5,AMF,55.931,66.054,30.738,0.002503,120.021,0.651206,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_3,smf_6,SMF,63.989,66.911,10.511,0.002338,302.903,0.660794,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_1,gnb_7,gNB,53.753,54.584,23.423,0.003402,438.507,0.796572,0,,realistic_gradual_degradation
2026-05-10T11:34:04+00:00,slice_2,upf_8,UPF,68.273,55.841,35.764,0.003807,162.831,0.743107,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_1,gnb_1,gNB,52.067,54.303,27.111,0.007777,560.793,0.858642,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_2,upf_2,UPF,51.919,58.663,30.432,0.003163,243.262,0.721879,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_3,router_3,Router,63.59,74.216,11.485,0.002681,307.672,0.755456,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_1,service_4,Service,60.731,56.333,30.461,0.01299,529.03,0.890299,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_2,amf_5,AMF,69.944,49.957,37.481,0.005124,118.513,0.703368,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_3,smf_6,SMF,46.961,50.476,10.965,0.003747,433.941,0.74739,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_1,gnb_7,gNB,57.169,54.511,21.888,0.002979,538.894,0.788838,0,,realistic_gradual_degradation
2026-05-10T11:35:04+00:00,slice_2,upf_8,UPF,56.924,56.884,31.201,0.003338,209.1,0.712553,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_1,gnb_1,gNB,56.269,63.096,20.079,0.002038,503.82,0.710775,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_2,upf_2,UPF,50.604,47.504,32.138,0.002615,256.499,0.730123,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_3,router_3,Router,68.244,57.626,15.646,0.00449,322.106,0.727727,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_1,service_4,Service,61.778,64.545,20.123,0.002265,258.821,0.633239,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_2,amf_5,AMF,56.601,49.7,29.977,0.002561,208.185,0.69205,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_3,smf_6,SMF,41.282,55.881,15.957,0.002436,343.013,0.800631,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_1,gnb_7,gNB,52.174,44.399,29.001,0.007403,612.319,0.864912,0,,realistic_gradual_degradation
2026-05-10T11:36:04+00:00,slice_2,upf_8,UPF,42.249,41.659,29.954,0.004233,228.034,0.558619,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_1,gnb_1,gNB,49.568,51.442,22.542,0.005652,431.118,0.804181,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_2,upf_2,UPF,61.063,53.858,34.228,0.002184,214.768,0.742776,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_3,router_3,Router,52.145,54.802,13.783,0.004124,396.215,0.778761,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_1,service_4,Service,62.44,63.112,21.8,0.003302,409.321,0.79736,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_2,amf_5,AMF,48.627,57.299,29.264,0.007606,104.848,0.605702,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_3,smf_6,SMF,55.127,48.808,12.393,0.004686,411.694,0.765118,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_1,gnb_7,gNB,52.809,49.386,31.332,0.007716,435.53,0.860371,0,,realistic_gradual_degradation
2026-05-10T11:37:04+00:00,slice_2,upf_8,UPF,49.996,44.986,32.821,0.003666,183.505,0.638365,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_1,gnb_1,gNB,46.897,49.699,17.74,0.002516,567.677,0.729712,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_2,upf_2,UPF,63.688,65.108,33.645,0.003602,126.273,0.604692,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_3,router_3,Router,46.308,55.131,11.001,0.002123,346.414,0.765004,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_1,service_4,Service,50.43,51.589,17.28,0.004383,435.207,0.677986,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_2,amf_5,AMF,70.025,47.535,39.296,0.002986,21.713,0.685357,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_3,smf_6,SMF,47.547,48.898,17.615,0.003325,389.804,0.799769,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_1,gnb_7,gNB,61.442,53.022,21.499,0.003119,447.148,0.787781,0,,realistic_gradual_degradation
2026-05-10T11:38:04+00:00,slice_2,upf_8,UPF,50.232,49.205,30.74,0.00431,89.468,0.588387,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_1,gnb_1,gNB,64.904,60.727,21.305,0.005291,634.901,0.783655,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_2,upf_2,UPF,48.543,42.95,31.694,0.002254,252.047,0.566315,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_3,router_3,Router,48.775,60.309,12.263,0.002597,403.256,0.654333,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_1,service_4,Service,63.429,62.761,25.912,0.002374,464.225,0.816961,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_2,amf_5,AMF,51.299,63.951,29.572,0.005646,248.617,0.662814,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_3,smf_6,SMF,62.157,59.305,11.723,0.002298,385.102,0.671829,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_1,gnb_7,gNB,56.203,62.235,37.89,0.02482,576.404,0.974938,0,,realistic_gradual_degradation
2026-05-10T11:39:04+00:00,slice_2,upf_8,UPF,56.519,64.563,31.996,0.003404,184.833,0.577536,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_1,gnb_1,gNB,47.996,50.676,27.916,0.006768,478.276,0.842284,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_2,upf_2,UPF,51.269,63.805,30.234,0.002096,237.01,0.714519,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_3,router_3,Router,51.612,57.523,16.082,0.003371,276.738,0.806961,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_1,service_4,Service,50.604,60.553,17.218,0.003032,535.676,0.713362,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_2,amf_5,AMF,63.986,54.037,31.118,0.002321,219.037,0.651741,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_3,smf_6,SMF,45.884,43.581,10.874,0.004723,201.583,0.695857,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_1,gnb_7,gNB,62.286,52.706,24.45,0.00279,431.082,0.811691,0,,realistic_gradual_degradation
2026-05-10T11:40:04+00:00,slice_2,upf_8,UPF,52.561,47.964,30.608,0.002048,252.709,0.597016,0,,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_1,gnb_1,gNB,74.383,90.451,39.305,0.006464,437.226,0.852229,1,memory_leak,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_2,upf_2,UPF,63.595,60.986,30.0,0.004654,245.931,0.659207,0,,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_3,router_3,Router,51.754,53.021,15.904,0.004429,430.87,0.790996,0,,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_1,service_4,Service,68.766,66.861,29.489,0.003327,428.526,0.827291,1,memory_leak,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_2,amf_5,AMF,59.329,49.558,31.397,0.002787,237.679,0.734995,0,,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_3,smf_6,SMF,51.929,59.251,12.308,0.004158,400.733,0.753614,0,,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_1,gnb_7,gNB,54.154,71.541,32.488,0.011073,658.004,0.884135,1,memory_leak,realistic_gradual_degradation
2026-05-10T11:41:04+00:00,slice_2,upf_8,UPF,47.39,45.606,30.868,0.00303,106.74,0.573707,0,,realistic_gradual_degradation
2026-05-10T11:42:04+00:00,slice_1,gnb_1,gNB,58.263,86.369,31.543,0.017833,571.227,0.896756,1,memory_leak,realistic_gradual_degradation
2026-05-10T11:42:04+00:00,slice_2,upf_2,UPF,56.557,62.201,32.668,0.00317,138.758,0.672686,0,,realistic_gradual_degradation
2026-05-10T11:42:04+00:00,slice_3,router_3,Router,59.952,65.643,13.539,0.004103,368.394,0.739502,0,,realistic_gradual_degradation
